datetime,symb,company,finviz_date,sector,industry,market_cap,income,insider_own,shs_outstanding,shs_float,short_float,short_ratio,last,volume,change_pct
2019-10-31,AR,Antero Resources C ,2019-10-04,Basic Materials,Oil & Gas Drilling & Exploration,838.33M,745.00M,7.30%,294.15M,268.66M,18.69%,4.61,3.2,181340,12.68
2019-10-31,GDOT,Green Dot Corporat ,2020-02-27,Financial,Credit Services,1.80B,99.90M,2.60%,52.76M,46.83M,12.99%,5.10,33.0,43100,28.11
2019-10-29,TIF,Tiffany & Co. ,2019-11-06,Services,Jewelry Stores,15.10B,548.20M,0.30%,121.10M,119.74M,13.27%,5.98,127.65,4480000,29.53
2019-10-29,TIF,Tiffany & Co. ,2019-11-06,Services,Jewelry Stores,15.10B,548.20M,0.30%,121.10M,119.74M,13.27%,5.98,127.65,4480000,29.53
2019-10-31,PCG,Pacific Gas & Elec ,2019-10-25,Utilities,Electric Utilities,3.84B,-8742.00M,0.21%,533.99M,528.41M,8.34%,4.21,5.95,4410000,18.29
2019-10-31,INSM,Insmed Inc. ,2020-02-27,Healthcare,Biotechnology,2.29B,-292.90M,0.50%,87.00M,85.57M,13.73%,10.36,18.95,69910,12.53
2019-10-31,AXE,Anixter Internatio ,2020-02-27,Services,Industrial Equipment Wholesale,3.31B,262.90M,1.80%,34.01M,30.37M,2.54%,1.36,81.55,100230,14.22
2019-10-31,IPHI,Inphi Corporation ,2020-02-27,Technology,Semiconductor - Broad Line,3.58B,-72.90M,2.00%,47.46M,44.87M,8.55%,5.07,68.98,33160,16.05
2019-10-31,BGFV,Big 5 Sporting Goo ,2019-08-01,Services,Sporting Goods Stores,47.16M,-0.60M,2.20%,22.14M,19.99M,27.75%,14.16,3.2,167590,32.78
2019-10-31,OSPN,Onespan Inc. ,2020-02-27,Technology,Application Software,670.18M,4.70M,14.90%,40.47M,32.95M,3.39%,5.04,19.03,59780,20.21
2019-10-31,MAT,Mattel Inc. ,2020-02-27,Consumer Goods,Toys & Games,4.14B,-213.50M,0.10%,355.02M,345.51M,18.91%,13.87,12.73,301460,20.55
2019-10-31,GDOT,Green Dot Corporat ,2020-02-27,Financial,Credit Services,1.80B,99.90M,2.60%,52.76M,46.83M,12.99%,5.10,33.0,43100,28.11
2019-10-31,AR,Antero Resources C ,2019-10-04,Basic Materials,Oil & Gas Drilling & Exploration,838.33M,745.00M,7.30%,294.15M,268.66M,18.69%,4.61,3.2,181340,12.68
2019-10-31,PCG,Pacific Gas & Elec ,2019-10-25,Utilities,Electric Utilities,3.84B,-8742.00M,0.21%,533.99M,528.41M,8.34%,4.21,5.95,4410000,18.29
2019-10-31,BGFV,Big 5 Sporting Goo ,2019-08-01,Services,Sporting Goods Stores,47.16M,-0.60M,2.20%,22.14M,19.99M,27.75%,14.16,3.2,167590,32.78
2019-10-18,ATIS,Attis Industries I ,2019-10-18,Industrial Goods,Waste Management,5.74M,-,22.32%,4.31M,2.25M,4.48%,1.21,2.07,1640000,55.64
2019-10-18,ATIS,Attis Industries I ,2019-10-18,Industrial Goods,Waste Management,5.74M,-,22.32%,4.31M,2.25M,4.48%,1.21,2.07,1640000,55.64
2019-10-18,ATIS,Attis Industries I ,2019-10-18,Industrial Goods,Waste Management,5.74M,-,22.32%,4.31M,2.25M,4.48%,1.21,2.07,1640000,55.64
2019-10-18,ATIS,Attis Industries I ,2019-10-18,Industrial Goods,Waste Management,5.74M,-,22.32%,4.31M,2.25M,4.48%,1.21,2.07,1640000,55.64
2019-10-18,ATIS,Attis Industries I ,2019-10-18,Industrial Goods,Waste Management,5.74M,-,22.32%,4.31M,2.25M,4.48%,1.21,2.07,1640000,55.64
2019-10-18,ATIS,Attis Industries I ,2019-10-18,Industrial Goods,Waste Management,5.74M,-,22.32%,4.31M,2.25M,4.48%,1.21,2.07,1640000,55.64
2019-10-19,ATIS,Attis Industries I ,2019-10-18,Industrial Goods,Waste Management,5.74M,-,22.32%,4.31M,2.25M,4.48%,1.21,2.07,1640000,55.64
2019-10-19,ATIS,Attis Industries I ,2019-10-18,Industrial Goods,Waste Management,5.74M,-,22.32%,4.31M,2.25M,4.48%,1.21,2.07,1640000,55.64
2019-10-22,SES,Synthesis Energy S ,2019-10-18,Basic Materials,Specialty Chemicals,4.42M,-11.30M,16.29%,0.48M,-,-,0.06,8.35,73000,10.74
2019-10-22,SGEN,Seattle Genetics I ,2019-07-18,Healthcare,Biotechnology,12.32B,-124.30M,1.10%,163.94M,159.86M,6.30%,12.84,97.0,166010,10.98
2019-10-22,OPK,Opko Health Inc. ,2019-10-25,Healthcare,Biotechnology,1.04B,-244.30M,5.50%,637.66M,362.11M,23.75%,21.76,2.37,1240000,13.05
2019-10-22,BIMI,NF Energy Saving C ,2019-10-13,Industrial Goods,Diversified Machinery,9.90M,-16.10M,,6.69M,1.00M,15.15%,4.60,6.95,348220,24.11
2019-10-22,SES,Synthesis Energy S ,2019-10-18,Basic Materials,Specialty Chemicals,4.42M,-11.30M,16.29%,0.48M,-,-,0.06,8.35,73000,10.74
2019-10-22,SGEN,Seattle Genetics I ,2019-07-18,Healthcare,Biotechnology,12.32B,-124.30M,1.10%,163.94M,159.86M,6.30%,12.84,97.0,166010,10.98
2019-10-22,OPK,Opko Health Inc. ,2019-10-25,Healthcare,Biotechnology,1.04B,-244.30M,5.50%,637.66M,362.11M,23.75%,21.76,2.37,1240000,13.05
2019-10-22,ACIU,AC Immune SA ,2020-02-27,Healthcare,Biotechnology,493.21M,51.00M,,67.47M,33.14M,1.35%,2.72,5.92,104570,13.85
2019-10-22,ETON,Eton Pharmaceutica ,2020-02-27,Healthcare,Biotechnology,106.26M,-41.70M,,18.48M,10.87M,2.88%,4.65,6.81,513800,16.81
2019-10-22,BIMI,NF Energy Saving C ,2019-10-13,Industrial Goods,Diversified Machinery,9.90M,-16.10M,,6.69M,1.00M,15.15%,4.60,6.95,348220,24.11
2019-10-22,GNC,Gnc Holdings Inc. ,2020-02-27,Services,Drug Stores,154.96M,52.70M,8.42%,86.09M,77.44M,29.81%,27.73,2.45,244790,17.79
2019-10-22,STMP,Stamps.com Inc. ,2020-02-27,Technology,Application Software,2.54B,59.20M,0.10%,17.14M,16.33M,18.20%,4.84,90.58,71200,18.98
2019-10-22,SES,Synthesis Energy S ,2019-10-18,Basic Materials,Specialty Chemicals,4.42M,-11.30M,16.29%,0.48M,-,-,0.06,8.35,73000,10.74
2019-10-22,SGEN,Seattle Genetics I ,2019-07-18,Healthcare,Biotechnology,12.32B,-124.30M,1.10%,163.94M,159.86M,6.30%,12.84,97.0,166010,10.98
2019-10-22,OPK,Opko Health Inc. ,2019-10-25,Healthcare,Biotechnology,1.04B,-244.30M,5.50%,637.66M,362.11M,23.75%,21.76,2.37,1240000,13.05
2019-10-22,BIMI,NF Energy Saving C ,2019-10-13,Industrial Goods,Diversified Machinery,9.90M,-16.10M,,6.69M,1.00M,15.15%,4.60,6.95,348220,24.11
2019-10-23,NNDM,Nano Dimension Ltd. ,2020-02-27,Technology,Computer Peripherals,8.39M,-,-,6.58M,4.19M,1.34%,0.94,4.48,1220000,56.1
2019-10-22,BIIB,Biogen Inc. ,2019-09-05,Healthcare,Drug Manufacturers - Major,40.52B,5.32B,0.10%,184.79M,183.64M,2.14%,2.77,309.53,2760000,38.49
2019-10-23,NNDM,Nano Dimension Ltd. ,2020-02-27,Technology,Computer Peripherals,8.39M,-,-,6.58M,4.19M,1.34%,0.94,4.48,1220000,56.1
2019-10-18,ATIS,Attis Industries I ,2019-10-18,Industrial Goods,Waste Management,5.74M,-,22.32%,4.31M,2.25M,4.48%,1.21,2.6,658300,95.49
2019-10-10,PRQR,Proqr Therapeutics ,2020-02-27,Healthcare,Biotechnology,361.29M,-54.80M,8.87%,48.43M,43.75M,1.67%,2.93,6.99,64680,12.56
2019-10-15,APHA,Aphria Inc. ,2019-07-03,Healthcare,Drug Manufacturers - Other,1.05B,-,6.92%,151.87M,-,-,5.12,5.24,1250000,20.18
2019-10-10,PRQR,Proqr Therapeutics ,2020-02-27,Healthcare,Biotechnology,361.29M,-54.80M,8.87%,48.43M,43.75M,1.67%,2.93,6.99,64680,12.56
2019-10-10,MITO,Stealth Biotherape ,2019-12-20,Healthcare,Biotechnology,498.68M,-102.00M,-,36.40M,5.41M,0.44%,0.43,7.25,53850,13.28
2019-10-10,BBBY,Bed Bath & Beyond ,2019-09-05,Services,Home Furnishing Stores,1.18B,-551.90M,2.70%,125.26M,121.83M,55.57%,9.87,11.99,2810000,20.62
2019-10-15,VRAY,Viewray Inc. ,2020-02-27,Healthcare,Medical Appliances & Equipment,445.02M,-101.70M,19.00%,145.43M,105.66M,15.71%,4.87,3.13,43040,21.79
2019-10-10,ONCS,Oncosec Medical In ,2020-01-18,Healthcare,Biotechnology,21.74M,-32.50M,1.00%,10.40M,8.97M,3.59%,3.62,2.22,430890,35.37
2019-10-10,RARX,Ra Pharmaceuticals ,2019-06-05,Healthcare,Biotechnology,878.42M,-67.50M,0.60%,41.73M,40.41M,5.26%,4.63,45.77,3080000,101.67
2019-10-10,MITO,Stealth Biotherape ,2019-12-20,Healthcare,Biotechnology,498.68M,-102.00M,-,36.40M,5.41M,0.44%,0.43,7.25,53850,13.28
2019-10-15,WWR,Westwater Resource ,2020-02-27,Basic Materials,Industrial Metals & Minerals,7.58M,-10.60M,0.08%,4.26M,4.16M,2.19%,0.40,7.63,2250000,162.2
2019-10-10,BBBY,Bed Bath & Beyond ,2019-09-05,Services,Home Furnishing Stores,1.18B,-551.90M,2.70%,125.26M,121.83M,55.57%,9.87,11.99,2810000,20.62
2019-10-10,ONCS,Oncosec Medical In ,2020-01-18,Healthcare,Biotechnology,21.74M,-32.50M,1.00%,10.40M,8.97M,3.59%,3.62,2.22,430890,35.37
2019-10-10,RARX,Ra Pharmaceuticals ,2019-06-05,Healthcare,Biotechnology,878.42M,-67.50M,0.60%,41.73M,40.41M,5.26%,4.63,45.77,3080000,101.67
2019-10-15,BIMI,NF Energy Saving C ,2019-10-13,Industrial Goods,Diversified Machinery,9.90M,-16.10M,,6.69M,1.00M,15.15%,4.60,11.15,1200000,23.89
2019-10-15,VRAY,Viewray Inc. ,2020-02-27,Healthcare,Medical Appliances & Equipment,445.02M,-101.70M,19.00%,145.43M,105.66M,15.71%,4.87,3.13,43040,21.79
2019-10-15,WWR,Westwater Resource ,2020-02-27,Basic Materials,Industrial Metals & Minerals,7.58M,-10.60M,0.08%,4.26M,4.16M,2.19%,0.40,7.63,2250000,162.2
2019-10-15,RETA,Reata Pharmaceutic ,2019-10-18,Healthcare,Biotechnology,4.68B,-120.00M,0.40%,27.02M,22.21M,14.15%,8.60,146.4,298450,45.54
2019-10-15,VRAY,Viewray Inc. ,2020-02-27,Healthcare,Medical Appliances & Equipment,445.02M,-101.70M,19.00%,145.43M,105.66M,15.71%,4.87,3.13,43040,21.79
2019-10-15,APHA,Aphria Inc. ,2019-07-03,Healthcare,Drug Manufacturers - Other,1.05B,-,6.92%,151.87M,-,-,5.12,5.24,1250000,20.18
2019-10-15,BIMI,NF Energy Saving C ,2019-10-13,Industrial Goods,Diversified Machinery,9.90M,-16.10M,,6.69M,1.00M,15.15%,4.60,11.15,1200000,23.89
2019-10-15,WWR,Westwater Resource ,2020-02-27,Basic Materials,Industrial Metals & Minerals,7.58M,-10.60M,0.08%,4.26M,4.16M,2.19%,0.40,7.63,2250000,162.2
2019-10-15,RETA,Reata Pharmaceutic ,2019-10-18,Healthcare,Biotechnology,4.68B,-120.00M,0.40%,27.02M,22.21M,14.15%,8.60,146.4,298450,45.54
2019-10-17,TECD,Tech Data Corporat ,2020-02-27,Services,Computers Wholesale,5.10B,306.00M,0.40%,35.42M,35.08M,2.80%,1.54,123.63,33190,11.04
2019-10-17,ATOS,Atossa Genetics In ,2020-02-27,Healthcare,Biotechnology,11.88M,-16.70M,0.57%,9.28M,9.08M,2.62%,3.03,2.14,64920,22.29
2019-10-15,APHA,Aphria Inc. ,2019-07-03,Healthcare,Drug Manufacturers - Other,1.05B,-,6.92%,151.87M,-,-,5.12,5.24,1250000,20.18
2019-10-15,BIMI,NF Energy Saving C ,2019-10-13,Industrial Goods,Diversified Machinery,9.90M,-16.10M,,6.69M,1.00M,15.15%,4.60,11.15,1200000,23.89
2019-10-15,RETA,Reata Pharmaceutic ,2019-10-18,Healthcare,Biotechnology,4.68B,-120.00M,0.40%,27.02M,22.21M,14.15%,8.60,146.4,298450,45.54
2019-10-17,TECD,Tech Data Corporat ,2020-02-27,Services,Computers Wholesale,5.10B,306.00M,0.40%,35.42M,35.08M,2.80%,1.54,123.63,33190,11.04
2019-10-17,ATOS,Atossa Genetics In ,2020-02-27,Healthcare,Biotechnology,11.88M,-16.70M,0.57%,9.28M,9.08M,2.62%,3.03,2.14,64920,22.29
2019-10-17,ACHN,Achillion Pharmace ,2019-10-18,Healthcare,Biotechnology,856.53M,-70.90M,0.15%,138.15M,138.15M,5.81%,2.82,6.38,13000000,74.79
2019-10-17,IPWR,Ideal Power Inc. ,2019-11-01,Industrial Goods,Diversified Machinery,4.09M,-3.80M,12.95%,1.47M,1.32M,4.04%,0.30,4.05,346360,80.0
2019-10-17,VIVE,Viveve Medical Inc. ,2019-10-11,Healthcare,Medical Appliances & Equipment,1.69M,-45.50M,0.10%,0.47M,0.45M,-,-,9.25,2410000,143.42
2019-10-17,TECD,Tech Data Corporat ,2020-02-27,Services,Computers Wholesale,5.10B,306.00M,0.40%,35.42M,35.08M,2.80%,1.54,123.63,33190,11.04
2019-10-17,ATOS,Atossa Genetics In ,2020-02-27,Healthcare,Biotechnology,11.88M,-16.70M,0.57%,9.28M,9.08M,2.62%,3.03,2.14,64920,22.29
2019-10-17,ACHN,Achillion Pharmace ,2019-10-18,Healthcare,Biotechnology,856.53M,-70.90M,0.15%,138.15M,138.15M,5.81%,2.82,6.38,13000000,74.79
2019-10-17,IPWR,Ideal Power Inc. ,2019-11-01,Industrial Goods,Diversified Machinery,4.09M,-3.80M,12.95%,1.47M,1.32M,4.04%,0.30,4.05,346360,80.0
2019-10-17,VIVE,Viveve Medical Inc. ,2019-10-11,Healthcare,Medical Appliances & Equipment,1.69M,-45.50M,0.10%,0.47M,0.45M,-,-,9.25,2410000,143.42
2019-10-17,ACHN,Achillion Pharmace ,2019-10-18,Healthcare,Biotechnology,856.53M,-70.90M,0.15%,138.15M,138.15M,5.81%,2.82,6.38,13000000,74.79
2019-10-17,IPWR,Ideal Power Inc. ,2019-11-01,Industrial Goods,Diversified Machinery,4.09M,-3.80M,12.95%,1.47M,1.32M,4.04%,0.30,4.05,346360,80.0
2019-10-17,VIVE,Viveve Medical Inc. ,2019-10-11,Healthcare,Medical Appliances & Equipment,1.69M,-45.50M,0.10%,0.47M,0.45M,-,-,9.25,2410000,143.42
2019-09-27,PIRS,Pieris Pharmaceuti ,2020-02-27,Healthcare,Biotechnology,186.05M,-36.40M,0.21%,54.56M,54.56M,2.16%,2.35,5.27,123600,13.09
2019-09-27,SAEX,Saexploration Hold ,2019-12-02,Basic Materials,Oil & Gas Equipment & Services,10.24M,-85.50M,1.00%,4.29M,3.10M,10.49%,0.86,2.1,142170,16.02
2019-09-27,BYND,Beyond Meat Inc. ,2019-08-01,Consumer Goods,Processed & Packaged Goods,11.21B,-30.80M,5.20%,57.04M,56.17M,9.72%,0.60,160.51,806390,16.04
2019-10-01,OCGN,Histogenics Corpor ,2019-11-18,Healthcare,Biotechnology,6.69M,-2.80M,0.30%,16.28M,11.14M,3.65%,0.27,3.25,42570,14.04
2019-10-01,VIVE,Viveve Medical Inc. ,2019-10-11,Healthcare,Medical Appliances & Equipment,1.69M,-45.50M,0.10%,0.47M,0.45M,-,-,5.55,942650,25.85
2019-10-02,TSG,The Stars Group In ,2019-05-15,Services,Gaming Activities,5.03B,-,7.16%,272.08M,141.06M,10.18%,5.66,20.21,5750000,32.01
2019-10-02,IMRN,Immuron Limited ,2019-10-25,Healthcare,Biotechnology,14.76M,-,-,4.42M,3.20M,0.02%,0.01,3.65,338600,36.19
2019-10-02,TSG,The Stars Group In ,2019-05-15,Services,Gaming Activities,5.03B,-,7.16%,272.08M,141.06M,10.18%,5.66,20.21,5750000,32.01
2019-10-02,IMRN,Immuron Limited ,2019-10-25,Healthcare,Biotechnology,14.76M,-,-,4.42M,3.20M,0.02%,0.01,3.65,338600,36.19
2019-10-07,MREO,Mereo Biopharma Gr ,2019-12-27,Healthcare,Biotechnology,57.80M,-,1.35%,19.59M,15.28M,0.01%,0.02,3.29,35220,11.9
2019-10-08,ABTX,Allegiance Bancsha ,2020-02-27,Financial,Regional - Southwest Banks,728.83M,53.00M,0.70%,20.60M,18.66M,7.98%,12.75,34.99,27330,10.59
2019-10-07,PFNX,Pfenex Inc. ,2019-10-04,Healthcare,Biotechnology,259.08M,-28.80M,0.30%,32.63M,29.19M,1.63%,2.68,8.45,645780,13.27
2019-10-08,ASUR,Asure Software Inc ,2020-02-27,Technology,Business Software & Services,135.03M,-9.50M,1.20%,15.72M,12.32M,20.40%,22.14,8.55,747770,26.11
2019-10-08,MREO,Mereo Biopharma Gr ,2019-12-27,Healthcare,Biotechnology,57.80M,-,1.35%,19.59M,15.28M,0.01%,0.02,3.29,35220,11.9
2019-10-08,PFNX,Pfenex Inc. ,2019-10-04,Healthcare,Biotechnology,259.08M,-28.80M,0.30%,32.63M,29.19M,1.63%,2.68,8.45,645780,13.27
2019-10-08,MREO,Mereo Biopharma Gr ,2019-12-27,Healthcare,Biotechnology,57.80M,-,1.35%,19.59M,15.28M,0.01%,0.02,3.29,35220,11.9
2019-10-08,ABTX,Allegiance Bancsha ,2020-02-27,Financial,Regional - Southwest Banks,728.83M,53.00M,0.70%,20.60M,18.66M,7.98%,12.75,34.99,27330,10.59
2019-10-08,PFNX,Pfenex Inc. ,2019-10-04,Healthcare,Biotechnology,259.08M,-28.80M,0.30%,32.63M,29.19M,1.63%,2.68,8.45,645780,13.27
2019-10-08,ASUR,Asure Software Inc ,2020-02-27,Technology,Business Software & Services,135.03M,-9.50M,1.20%,15.72M,12.32M,20.40%,22.14,8.55,747770,26.11
2019-10-08,WKHS,Workhorse Group In ,2019-08-01,Consumer Goods,Auto Parts,334.55M,-37.10M,2.00%,64.46M,51.34M,7.03%,0.68,3.83,142690,10.06
2019-10-10,PRQR,Proqr Therapeutics ,2020-02-27,Healthcare,Biotechnology,361.29M,-54.80M,8.87%,48.43M,43.75M,1.67%,2.93,6.99,64680,12.56
2019-10-08,WKHS,Workhorse Group In ,2019-08-01,Consumer Goods,Auto Parts,334.55M,-37.10M,2.00%,64.46M,51.34M,7.03%,0.68,3.83,142690,10.06
2019-10-10,MITO,Stealth Biotherape ,2019-12-20,Healthcare,Biotechnology,498.68M,-102.00M,-,36.40M,5.41M,0.44%,0.43,7.25,53850,13.28
2019-10-10,BBBY,Bed Bath & Beyond ,2019-09-05,Services,Home Furnishing Stores,1.18B,-551.90M,2.70%,125.26M,121.83M,55.57%,9.87,11.99,2810000,20.62
2019-10-10,ONCS,Oncosec Medical In ,2020-01-18,Healthcare,Biotechnology,21.74M,-32.50M,1.00%,10.40M,8.97M,3.59%,3.62,2.22,430890,35.37
2019-10-10,RARX,Ra Pharmaceuticals ,2019-06-05,Healthcare,Biotechnology,878.42M,-67.50M,0.60%,41.73M,40.41M,5.26%,4.63,45.77,3080000,101.67
2019-09-10,WTER,The Alkaline Water ,2020-02-27,Consumer Goods,Beverages - Soft Drinks,41.35M,-13.70M,6.40%,45.99M,42.48M,4.49%,4.40,2.55,100540,10.87
2019-09-10,SDRL,Seadrill Limited ,2020-02-27,Basic Materials,Oil & Gas Drilling & Exploration,120.27M,-,27.54%,100.22M,62.86M,16.15%,8.58,3.19,127520,11.93
2019-08-28,TGE,Tallgrass Energy L ,2020-02-27,Basic Materials,Oil & Gas Equipment & Services,6.27B,248.80M,0.80%,281.77M,174.62M,3.60%,1.36,19.56,870880,36.31
2019-08-28,TGE,Tallgrass Energy L ,2020-02-27,Basic Materials,Oil & Gas Equipment & Services,6.27B,248.80M,0.80%,281.77M,174.62M,3.60%,1.36,19.56,870880,36.31
2019-08-28,MICR,Micron Solutions I ,2019-07-25,Healthcare,Medical Appliances & Equipment,7.06M,-1.20M,9.90%,2.88M,1.73M,0.67%,2.60,3.16,304520,32.22
2019-08-28,LCI,Lannett Co Inc ,2019-05-13,Healthcare,Drugs - Generic,264.59M,-273.90M,6.00%,38.57M,28.25M,75.57%,15.16,8.27,1620000,37.15
2019-08-28,MICR,Micron Solutions I ,2019-07-25,Healthcare,Medical Appliances & Equipment,7.06M,-1.20M,9.90%,2.88M,1.73M,0.67%,2.60,3.16,304520,32.22
2019-08-28,DPW,Dpw Holdings Inc. ,2020-01-03,Technology,Diversified Electronics,5.20M,-32.90M,7.10%,3.42M,2.93M,3.41%,0.24,4.2,1170000,45.83
2019-08-28,LCI,Lannett Co Inc ,2019-05-13,Healthcare,Drugs - Generic,264.59M,-273.90M,6.00%,38.57M,28.25M,75.57%,15.16,8.27,1620000,37.15
2019-08-28,DPW,Dpw Holdings Inc. ,2020-01-03,Technology,Diversified Electronics,5.20M,-32.90M,7.10%,3.42M,2.93M,3.41%,0.24,4.2,1170000,45.83
2019-09-10,CANF,Can-fite Biopharma ,2020-02-27,Healthcare,Biotechnology,9.67M,-,2.47%,7.44M,2.71M,4.06%,0.16,2.95,1130000,23.43
2019-09-06,TNAV,Telenav Inc. ,2020-02-08,Technology,Internet Software & Services,300.72M,-27.10M,6.70%,49.87M,37.97M,5.14%,6.13,6.67,1700000,15.2
2019-09-06,DOCU,Docusign Inc. ,2019-06-05,Technology,Business Software & Services,9.09B,-426.80M,6.80%,170.45M,156.04M,3.48%,2.61,55.6,723130,20.22
2019-09-06,NTGN,Neon Therapeutics ,2020-01-18,Healthcare,Biotechnology,47.56M,-85.10M,1.40%,28.14M,23.45M,3.04%,2.40,3.58,205390,23.02
2019-09-10,WTER,The Alkaline Water ,2020-02-27,Consumer Goods,Beverages - Soft Drinks,41.35M,-13.70M,6.40%,45.99M,42.48M,4.49%,4.40,2.55,100540,10.87
2019-09-06,TNAV,Telenav Inc. ,2020-02-08,Technology,Internet Software & Services,300.72M,-27.10M,6.70%,49.87M,37.97M,5.14%,6.13,6.67,1700000,15.2
2019-09-06,DOCU,Docusign Inc. ,2019-06-05,Technology,Business Software & Services,9.09B,-426.80M,6.80%,170.45M,156.04M,3.48%,2.61,55.6,723130,20.22
2019-09-10,SDRL,Seadrill Limited ,2020-02-27,Basic Materials,Oil & Gas Drilling & Exploration,120.27M,-,27.54%,100.22M,62.86M,16.15%,8.58,3.19,127520,11.93
2019-09-06,NTGN,Neon Therapeutics ,2020-01-18,Healthcare,Biotechnology,47.56M,-85.10M,1.40%,28.14M,23.45M,3.04%,2.40,3.58,205390,23.02
2019-09-10,CANF,Can-fite Biopharma ,2020-02-27,Healthcare,Biotechnology,9.67M,-,2.47%,7.44M,2.71M,4.06%,0.16,2.95,1130000,23.43
2019-09-10,FRAN,"Francesca""s Holdin ",2019-07-18,Services,Apparel Stores,12.14M,-47.20M,4.90%,3.22M,2.80M,34.28%,9.94,9.91,2770000,92.05
2019-09-06,ZUMZ,Zumiez Inc. ,2019-06-24,Services,"Specialty Retail, Other",444.14M,19.80M,0.60%,24.31M,17.11M,24.37%,9.17,30.5,36140,10.51
2019-09-06,ZUMZ,Zumiez Inc. ,2019-06-24,Services,"Specialty Retail, Other",444.14M,19.80M,0.60%,24.31M,17.11M,24.37%,9.17,30.5,36140,10.51
2019-09-11,LXRX,Lexicon Pharmaceut ,2020-02-27,Healthcare,Biotechnology,321.47M,165.00M,0.70%,112.60M,105.23M,14.85%,12.42,2.38,1020000,38.35
2019-09-10,FRAN,"Francesca""s Holdin ",2019-07-18,Services,Apparel Stores,12.14M,-47.20M,4.90%,3.22M,2.80M,34.28%,9.94,9.91,2770000,92.05
2019-09-11,ABIO,Arca biopharma Inc. ,2019-05-29,Healthcare,Biotechnology,8.88M,-6.90M,0.83%,1.42M,1.40M,4.95%,0.10,6.98,336490,22.46
2019-09-11,YUMA,Yuma Energy Inc. ,2019-07-10,Basic Materials,Independent Oil & Gas,66.42M,-29.60M,15.38%,21.29M,17.65M,1.37%,0.67,3.65,1260000,100.55
2019-09-24,NBEV,New Age Beverages ,2020-02-27,Consumer Goods,Beverages - Soft Drinks,166.34M,-26.60M,7.80%,74.59M,67.53M,29.79%,8.52,3.09,593980,10.95
2019-09-13,VLRX,Valeritas Holdings ,2019-07-10,Healthcare,Medical Instruments & Supplies,20.03M,-51.20M,0.41%,5.34M,4.28M,10.49%,1.35,2.18,1130000,17.2
2019-09-24,CEL,Cellcom Israel Ltd. ,2020-02-27,Technology,Telecom Services - Domestic,561.75M,-25.10M,,148.22M,76.08M,0.07%,1.57,2.46,29320,18.84
2019-09-24,AIM,Aim Immunotech Inc. ,2020-02-27,Healthcare,Biotechnology,9.65M,-10.00M,4.80%,8.04M,7.71M,9.07%,0.24,2.29,1460000,33.14
2019-09-13,SINT,Sintx Technologies ,2019-06-12,Healthcare,Medical Appliances & Equipment,2.80M,-21.70M,1.97%,23.33M,21.36M,1.06%,0.14,2.5,1280000,66.67
2019-09-24,NBEV,New Age Beverages ,2020-02-27,Consumer Goods,Beverages - Soft Drinks,166.34M,-26.60M,7.80%,74.59M,67.53M,29.79%,8.52,3.09,593980,10.95
2019-09-24,CEL,Cellcom Israel Ltd. ,2020-02-27,Technology,Telecom Services - Domestic,561.75M,-25.10M,,148.22M,76.08M,0.07%,1.57,2.46,29320,18.84
2019-09-24,AIM,Aim Immunotech Inc. ,2020-02-27,Healthcare,Biotechnology,9.65M,-10.00M,4.80%,8.04M,7.71M,9.07%,0.24,2.29,1460000,33.14
2019-09-24,IPWR,Ideal Power Inc. ,2019-11-01,Industrial Goods,Diversified Machinery,4.09M,-3.80M,12.95%,1.47M,1.32M,4.04%,0.30,4.42,96330,11.02
2019-09-24,NBEV,New Age Beverages ,2020-02-27,Consumer Goods,Beverages - Soft Drinks,166.34M,-26.60M,7.80%,74.59M,67.53M,29.79%,8.52,3.09,593980,10.95
2019-09-24,CEL,Cellcom Israel Ltd. ,2020-02-27,Technology,Telecom Services - Domestic,561.75M,-25.10M,,148.22M,76.08M,0.07%,1.57,2.46,29320,18.84
2019-09-24,AIM,Aim Immunotech Inc. ,2020-02-27,Healthcare,Biotechnology,9.65M,-10.00M,4.80%,8.04M,7.71M,9.07%,0.24,2.29,1460000,33.14
2019-09-24,IPWR,Ideal Power Inc. ,2019-11-01,Industrial Goods,Diversified Machinery,4.09M,-3.80M,12.95%,1.47M,1.32M,4.04%,0.30,4.42,96330,11.02
2019-09-24,IPWR,Ideal Power Inc. ,2019-11-01,Industrial Goods,Diversified Machinery,4.09M,-3.80M,12.95%,1.47M,1.32M,4.04%,0.30,4.42,96330,11.02
2019-08-25,OPTT,Ocean Power Techno ,2019-05-13,Industrial Goods,Diversified Machinery,3.00M,-13.00M,1.27%,1.35M,1.23M,16.09%,0.23,2.34,2240000,45.34
2019-08-23,OPTT,Ocean Power Techno ,2019-05-13,Industrial Goods,Diversified Machinery,3.00M,-13.00M,1.27%,1.35M,1.23M,16.09%,0.23,2.34,2240000,45.34
2019-08-13,GNW,Genworth Financial ,2020-02-27,Financial,Life Insurance,2.04B,71.00M,0.90%,502.31M,498.84M,2.79%,3.25,4.25,473950,10.39
2019-08-13,GNW,Genworth Financial ,2020-02-27,Financial,Life Insurance,2.04B,71.00M,0.90%,502.31M,498.84M,2.79%,3.25,4.25,473950,10.39
2019-08-13,RKDA,Arcadia Bioscience ,2019-06-12,Basic Materials,Agricultural Chemicals,28.13M,-15.50M,,4.76M,3.19M,5.24%,1.12,5.99,2270000,32.82
