datetime,symb,company,finviz_date,sector,industry,market_cap,income,insider_own,shs_outstanding,shs_float,short_float,short_ratio,last,volume,change_pct
2017-05-03,AKAM,Akamai Technologie  ,2017-04-20,Technology,Internet Information Providers,10.32B,316.10M,0.60%,172.92M,168.30M,3.87%,3.11,53.99,533200,13.62
2017-05-03,ETSY,Etsy Inc.  ,2016-10-13,Services,"Specialty Retail, Other",1.68B,-17.20M,1.00%,111.17M,101.95M,4.41%,2.65,9.51,544850,16.51
2017-05-03,IPHI,Inphi Corporation  ,2015-03-12,Technology,Semiconductor - Broad Line,655.19M,-22.90M,1.90%,37.10M,37.10M,3.86%,2.64,33.49,811450,17.39
2017-05-03,TWLO,Twilio Inc. Class A  ,2017-05-08,Technology,Application Software,2.17B,-49.10M,-,90.42M,53.76M,31.58%,4.43,23.71,5650000,30.14
2017-05-05,APHB,Ampliphi Bioscienc  ,2017-05-04,Healthcare,Biotechnology,3.15M,-24.30M,0.10%,1.77M,1.47M,60.77%,2.56,2.52,185710,13.1
2017-05-05,BJRI,"Bj""s Restaurants I  ",2018-04-13,Services,Restaurants,1.01B,29.10M,1.50%,20.73M,19.22M,6.07%,3.14,35.11,40480,23.52
2017-04-10,YUMC,Yum China Holdings  ,2017-07-04,Services,Restaurants,15.61B,532.00M,0.10%,387.53M,383.91M,0.93%,1.09,26.4,434900,15.25
2017-04-10,YUMC,Yum China Holdings  ,2017-07-04,Services,Restaurants,15.61B,532.00M,0.10%,387.53M,383.91M,0.93%,1.09,26.4,434900,15.25
2017-04-06,SYNC,Synacor Inc.  ,2016-09-12,Technology,Internet Information Providers,85.09M,-5.60M,0.20%,30.72M,25.08M,4.21%,2.75,3.71,51260,10.72
2017-04-06,SYNC,Synacor Inc.  ,2016-09-12,Technology,Internet Information Providers,85.09M,-5.60M,0.20%,30.72M,25.08M,4.21%,2.75,3.71,51260,10.72
2017-04-06,CAFD,8point3 Energy Par  ,2017-07-01,Utilities,Diversified Utilities,1.17B,22.70M,0.10%,77.43M,27.99M,7.74%,6.66,11.75,72170,11.05
2017-03-29,PTX,Pernix Therapeutic  ,2017-05-12,Healthcare,Drug Manufacturers - Other,57.69M,-169.60M,0.10%,9.66M,9.08M,15.98%,1.74,3.65,26530,10.1
2017-03-30,TNXP,Tonix Pharmaceutic  ,2017-04-01,Healthcare,Drug Manufacturers - Major,17.79M,-44.70M,2.10%,3.81M,3.81M,89.58%,1.96,4.71,647570,15.44
2017-03-29,PTX,Pernix Therapeutic  ,2017-05-12,Healthcare,Drug Manufacturers - Other,57.69M,-169.60M,0.10%,9.66M,9.08M,15.98%,1.74,3.65,26530,10.1
2017-03-30,LULU,lululemon athletic  ,2017-04-01,Consumer Goods,Textile - Apparel Clothing,7.04B,284.70M,8.16%,135.77M,106.87M,8.98%,3.98,54.6,4130000,17.65
2017-03-17,ERII,Energy Recovery In  ,2016-02-03,Industrial Goods,Pollution & Treatment Controls,305.55M,-16.90M,3.10%,52.23M,30.31M,10.20%,5.40,7.45,27790,11.73
2017-04-06,CAFD,8point3 Energy Par  ,2017-07-01,Utilities,Diversified Utilities,1.17B,22.70M,0.10%,77.43M,27.99M,7.74%,6.66,11.75,72170,11.05
2017-03-17,ERII,Energy Recovery In  ,2016-02-03,Industrial Goods,Pollution & Treatment Controls,305.55M,-16.90M,3.10%,52.23M,30.31M,10.20%,5.40,7.45,27790,11.73
2017-03-16,GES,Guess? Inc.  ,2017-05-28,Services,Apparel Stores,952.16M,22.20M,1.20%,81.59M,56.64M,16.95%,5.41,10.73,317180,12.26
2017-03-16,ARTX,Arotech Corporation  ,2016-04-24,Industrial Goods,Industrial Electrical Equipment,100.80M,-2.90M,11.30%,24.89M,19.48M,3.70%,3.15,3.36,36200,18.17
2017-03-09,SPPI,Spectrum Pharmaceu  ,2017-12-19,Healthcare,Biotechnology,1.97B,-79.60M,2.00%,98.66M,92.61M,8.76%,4.26,5.5,47200,12.42
2017-03-08,CL,Colgate-palmolive  ,2017-05-04,Consumer Goods,Personal Products,63.95B,2.44B,0.30%,899.66M,881.29M,1.08%,2.33,66.01,126210,10.46
2017-03-08,CL,Colgate-palmolive  ,2017-05-04,Consumer Goods,Personal Products,63.95B,2.44B,0.30%,899.66M,881.29M,1.08%,2.33,66.01,126210,10.46
2017-03-06,BABA,Alibaba Group Hold  ,2017-03-28,Services,"Specialty Retail, Other",267.90B,5.58B,-,2.48B,752.26M,14.90%,11.72,92.88,34100,10.1
2017-03-06,BABA,Alibaba Group Hold  ,2017-03-28,Services,"Specialty Retail, Other",267.90B,5.58B,-,2.48B,752.26M,14.90%,11.72,92.88,34100,10.1
2017-02-18,DRYS,Dryships Inc.  ,2017-05-08,Services,Shipping,48.31M,-198.70M,-,48.80M,48.80M,12.71%,0.22,3.38,2760000,24.38
2017-02-15,NAII,Natural Alternativ  ,2016-03-18,Healthcare,Drug Related Products,83.61M,4.90M,4.30%,6.77M,3.88M,1.29%,0.70,9.7,33090,11.42
2017-02-15,NAII,Natural Alternativ  ,2016-03-18,Healthcare,Drug Related Products,83.61M,4.90M,4.30%,6.77M,3.88M,1.29%,0.70,9.7,33090,11.42
2017-02-15,FOSL,Fossil Group Inc.  ,2016-05-31,Consumer Goods,Textile - Apparel Footwear & Accessories,1.33B,188.40M,11.60%,47.85M,41.41M,19.05%,5.68,19.52,1760000,14.65
2017-02-14,AMKR,Amkor Technology I  ,2015-12-18,Technology,Semiconductor - Integrated Circuits,1.50B,79.60M,1.80%,237.37M,98.48M,3.16%,2.58,9.3,1760000,10.92
2017-02-15,FOSL,Fossil Group Inc.  ,2016-05-31,Consumer Goods,Textile - Apparel Footwear & Accessories,1.33B,188.40M,11.60%,47.85M,41.41M,19.05%,5.68,19.52,1760000,14.65
2017-03-08,HIIQ,Health Insurance I  ,2016-12-29,Healthcare,Health Care Plans,242.54M,4.80M,10.60%,13.29M,6.36M,16.37%,2.51,15.2,44350,12.39
2017-03-08,HIIQ,Health Insurance I  ,2016-12-29,Healthcare,Health Care Plans,242.54M,4.80M,10.60%,13.29M,6.36M,16.37%,2.51,15.2,44350,12.39
2017-03-09,TLRD,Tailored Brands In  ,2016-12-11,Services,Apparel Stores,1.32B,-1002.70M,0.80%,48.66M,48.11M,20.10%,7.82,16.78,829540,28.2
2017-02-08,XLK,Spdr Select Sector  ,2017-08-22,Financial,Exchange Traded Fund,-,-,-,-,-,-,2.37,43.44,556390,14.69
2017-02-08,XLK,Spdr Select Sector  ,2017-08-22,Financial,Exchange Traded Fund,-,-,-,-,-,-,2.37,43.44,556390,14.69
2017-02-03,BNTC,Benitec Biopharma  ,2017-01-24,Healthcare,Biotechnology,278.41M,-,-,146.53M,6.18M,0.14%,0.05,3.35,144260,10.67
2017-02-03,BNTC,Benitec Biopharma  ,2017-01-24,Healthcare,Biotechnology,278.41M,-,-,146.53M,6.18M,0.14%,0.05,3.35,144260,10.67
2017-02-01,SGYP,Synergy Pharmaceut  ,2017-02-03,Healthcare,Drug Manufacturers - Other,1.14B,-169.20M,7.01%,179.95M,172.08M,15.91%,4.51,6.14,4390000,13.15
2017-02-01,SGYP,Synergy Pharmaceut  ,2017-02-03,Healthcare,Drug Manufacturers - Other,1.14B,-169.20M,7.01%,179.95M,172.08M,15.91%,4.51,6.14,4390000,13.15
2017-02-01,SGYP,Synergy Pharmaceut  ,2017-02-03,Healthcare,Drug Manufacturers - Other,1.14B,-169.20M,7.01%,179.95M,172.08M,15.91%,4.51,6.14,4390000,13.15
2017-02-01,MRO,Marathon Oil Corpo  ,2017-03-26,Basic Materials,Independent Oil & Gas,12.38B,-2140.00M,0.20%,847.20M,845.33M,5.10%,3.59,14.09,289500,15.88
2017-02-01,MRO,Marathon Oil Corpo  ,2017-03-26,Basic Materials,Independent Oil & Gas,12.38B,-2140.00M,0.20%,847.20M,845.33M,5.10%,3.59,14.09,289500,15.88
2017-02-01,MRO,Marathon Oil Corpo  ,2017-03-26,Basic Materials,Independent Oil & Gas,12.38B,-2140.00M,0.20%,847.20M,845.33M,5.10%,3.59,14.09,289500,15.88
2017-02-03,GPRO,Gopro Inc.  ,2017-02-05,Consumer Goods,Photographic Equipment & Supplies,1.35B,-337.70M,0.40%,140.57M,100.62M,33.16%,7.30,9.69,1160000,11.67
2017-02-03,NEOS,Neos Therapeutics  ,2016-05-04,Healthcare,Drugs - Generic,148.67M,-33.20M,9.70%,16.50M,12.13M,8.09%,10.36,5.1,28530,12.07
2017-02-03,CY,Cypress Semiconduc  ,2014-12-02,Technology,Semiconductor - Broad Line,1.68B,0.90M,5.60%,161.24M,149.14M,7.61%,4.48,10.25,74120,13.5
2017-02-03,GIMO,Gigamon Inc.  ,2017-01-22,Technology,Networking & Communication Devices,1.23B,45.60M,1.30%,36.05M,32.36M,9.08%,2.71,26.75,385970,16.67
2017-02-03,IDXG,Interpace Diagnost  ,2016-12-10,Services,Business Services,24.11M,-26.10M,1.10%,17.86M,11.33M,0.88%,0.05,3.5,137660,18.98
2017-02-03,DECK,Deckers Outdoor Co  ,2017-02-10,Consumer Goods,Textile - Apparel Footwear & Accessories,2.00B,-2.30M,1.80%,38.22M,31.79M,14.90%,4.21,42.8,431170,22.94
2017-02-03,FEYE,Fireeye Inc.  ,2017-01-07,Technology,Application Software,2.13B,-554.70M,0.30%,169.95M,154.06M,13.85%,4.96,10.69,3350000,17.58
2017-02-03,GPRO,Gopro Inc.  ,2017-02-05,Consumer Goods,Photographic Equipment & Supplies,1.35B,-337.70M,0.40%,140.57M,100.62M,33.16%,7.30,9.69,1160000,11.67
2017-02-03,NEOS,Neos Therapeutics  ,2016-05-04,Healthcare,Drugs - Generic,148.67M,-33.20M,9.70%,16.50M,12.13M,8.09%,10.36,5.1,28530,12.07
2017-02-03,CY,Cypress Semiconduc  ,2014-12-02,Technology,Semiconductor - Broad Line,1.68B,0.90M,5.60%,161.24M,149.14M,7.61%,4.48,10.25,74120,13.5
2017-02-03,GIMO,Gigamon Inc.  ,2017-01-22,Technology,Networking & Communication Devices,1.23B,45.60M,1.30%,36.05M,32.36M,9.08%,2.71,26.75,385970,16.67
2017-02-03,FEYE,Fireeye Inc.  ,2017-01-07,Technology,Application Software,2.13B,-554.70M,0.30%,169.95M,154.06M,13.85%,4.96,10.69,3350000,17.58
2017-02-03,IDXG,Interpace Diagnost  ,2016-12-10,Services,Business Services,24.11M,-26.10M,1.10%,17.86M,11.33M,0.88%,0.05,3.5,137660,18.98
2017-02-03,DECK,Deckers Outdoor Co  ,2017-02-10,Consumer Goods,Textile - Apparel Footwear & Accessories,2.00B,-2.30M,1.80%,38.22M,31.79M,14.90%,4.21,42.8,431170,22.94
2017-01-27,PER,Sandridge Permian  ,2018-03-23,Basic Materials,Independent Oil & Gas,102.38M,24.30M,25.00%,52.50M,39.38M,0.39%,0.70,3.4,26980,13.92
2017-01-26,MAT,Mattel Inc.  ,2017-04-24,Consumer Goods,Toys & Games,7.40B,316.60M,0.10%,342.65M,341.47M,6.33%,3.66,28.33,1110000,10.23
2017-01-26,MAT,Mattel Inc.  ,2017-04-24,Consumer Goods,Toys & Games,7.40B,316.60M,0.10%,342.65M,341.47M,6.33%,3.66,28.33,1110000,10.23
2017-01-19,RCII,Rent-a-center Inc.  ,2015-10-28,Services,Rental & Leasing Services,958.26M,100.50M,2.70%,53.06M,51.64M,15.67%,10.37,8.93,41780,12.37
2017-01-19,RCII,Rent-a-center Inc.  ,2015-10-28,Services,Rental & Leasing Services,958.26M,100.50M,2.70%,53.06M,51.64M,15.67%,10.37,8.93,41780,12.37
2017-01-16,GLBS,Globus Maritime Li  ,2017-01-16,Services,Shipping,7.96M,-26.10M,-,1.10M,1.06M,7.33%,0.12,4.93,220400,31.91
2017-01-16,GLBS,Globus Maritime Li  ,2017-01-16,Services,Shipping,7.96M,-26.10M,-,1.10M,1.06M,7.33%,0.12,4.93,220400,31.91
2017-01-13,URRE,Uranium Resources  ,2017-01-12,Basic Materials,Industrial Metals & Minerals,44.34M,-19.80M,0.20%,13.90M,13.34M,7.14%,0.55,2.55,261990,18.53
2017-01-13,URRE,Uranium Resources  ,2017-01-12,Basic Materials,Industrial Metals & Minerals,44.34M,-19.80M,0.20%,13.90M,13.34M,7.14%,0.55,2.55,261990,18.53
2017-01-09,SSI,Stage Stores Inc.  ,2017-03-07,Services,Apparel Stores,55.53M,-,5.30%,25.95M,25.37M,24.72%,4.67,3.56,41570,11.0
2017-01-09,SSI,Stage Stores Inc.  ,2017-03-07,Services,Apparel Stores,55.53M,-,5.30%,25.95M,25.37M,24.72%,4.67,3.56,41570,11.0
2017-01-06,RT,Ruby Tuesday Inc.  ,2017-03-18,Services,Restaurants,153.15M,-108.30M,2.10%,61.26M,58.13M,8.99%,6.28,2.97,35720,15.86
2017-01-05,M,"Macy""s Inc  ",2017-01-07,Services,Department Stores,9.55B,688.00M,0.30%,309.77M,304.02M,4.21%,2.02,32.0,1700000,10.71
2017-01-05,M,"Macy""s Inc  ",2017-01-07,Services,Department Stores,9.55B,688.00M,0.30%,309.77M,304.02M,4.21%,2.02,32.0,1700000,10.71
2017-01-05,KSS,"Kohl""s Corporation  ",2017-01-08,Services,Department Stores,7.41B,599.00M,0.50%,178.90M,174.45M,13.97%,5.64,44.13,1650000,14.94
2017-01-05,KSS,"Kohl""s Corporation  ",2017-01-08,Services,Department Stores,7.41B,599.00M,0.50%,178.90M,174.45M,13.97%,5.64,44.13,1650000,14.94
2017-01-05,BAS,Basic Energy Servi  ,2016-12-24,Basic Materials,Oil & Gas Equipment & Services,18.67M,-320.50M,1.50%,41.47M,40.69M,8.00%,0.84,30.61,202350,16.39
2017-01-05,BAS,Basic Energy Servi  ,2016-12-24,Basic Materials,Oil & Gas Equipment & Services,18.67M,-320.50M,1.50%,41.47M,40.69M,8.00%,0.84,30.61,202350,16.39
2017-01-05,AEZS,Aeterna Zentaris I  ,2017-02-03,Healthcare,Biotechnology,36.36M,-26.80M,0.60%,11.92M,11.61M,6.55%,2.30,2.15,139400,41.1
2017-01-05,AEZS,Aeterna Zentaris I  ,2017-02-03,Healthcare,Biotechnology,36.36M,-26.80M,0.60%,11.92M,11.61M,6.55%,2.30,2.15,139400,41.1
2016-12-22,RHT,Red Hat Inc.  ,2016-12-25,Technology,Application Software,12.83B,219.80M,0.60%,180.63M,178.12M,3.06%,3.65,71.51,725330,10.38
2016-12-22,OVAS,Ovascience Inc.  ,2017-06-26,Healthcare,Biotechnology,47.71M,-75.40M,0.90%,27.42M,-,-,9.07,2.07,117680,30.3
2016-12-15,FOLD,Amicus Therapeutic  ,2017-02-05,Healthcare,Biotechnology,821.24M,-184.30M,1.00%,142.33M,140.57M,20.44%,7.78,5.23,95700,10.6
2016-12-15,FOLD,Amicus Therapeutic  ,2017-02-05,Healthcare,Biotechnology,821.24M,-184.30M,1.00%,142.33M,140.57M,20.44%,7.78,5.23,95700,10.6
2016-12-15,SGY,Stone Energy Corpo  ,2016-11-08,Basic Materials,Independent Oil & Gas,23.16M,-995.20M,2.50%,5.76M,4.87M,33.80%,1.89,4.71,66390,23.29
2016-12-15,SGY,Stone Energy Corpo  ,2016-11-08,Basic Materials,Independent Oil & Gas,23.16M,-995.20M,2.50%,5.76M,4.87M,33.80%,1.89,4.71,66390,23.29
2016-12-08,VRNT,Verint Systems Inc.  ,2016-10-11,Technology,Business Software & Services,2.34B,-4.00M,1.70%,63.92M,62.25M,3.63%,4.87,34.0,101430,11.23
2016-12-08,VRNT,Verint Systems Inc.  ,2016-10-11,Technology,Business Software & Services,2.34B,-4.00M,1.70%,63.92M,62.25M,3.63%,4.87,34.0,101430,11.23
2016-12-02,WDAY,Workday Inc.  ,2016-12-09,Technology,Application Software,16.33B,-347.60M,1.40%,227.43M,42.80M,31.24%,7.77,72.15,678430,11.58
2016-12-02,WDAY,Workday Inc.  ,2016-12-09,Technology,Application Software,16.33B,-347.60M,1.40%,227.43M,42.80M,31.24%,7.77,72.15,678430,11.58
2016-11-25,JUNO,Juno Therapeutics  ,2016-11-27,Healthcare,Biotechnology,2.49B,-278.00M,4.30%,108.28M,78.46M,14.64%,6.57,18.37,57300,18.57
2016-11-25,JUNO,Juno Therapeutics  ,2016-11-27,Healthcare,Biotechnology,2.49B,-278.00M,4.30%,108.28M,78.46M,14.64%,6.57,18.37,57300,18.57
2016-11-25,JUNO,Juno Therapeutics  ,2016-11-27,Healthcare,Biotechnology,2.49B,-278.00M,4.30%,108.28M,78.46M,14.64%,6.57,18.37,57300,18.57
2016-12-07,SIGM,Sigma Designs Inc.  ,2016-09-07,Technology,Semiconductor - Specialized,308.01M,-7.60M,1.40%,37.11M,36.15M,6.13%,7.41,6.35,58250,18.06
2016-12-07,GS,Goldman Sachs Grou  ,2016-12-03,Financial,Investment Brokerage - National,88.82B,5.51B,0.70%,397.65M,389.69M,1.54%,1.81,178.09,49240,23.03
2016-11-23,NMBL,Nimble Storage Inc.  ,2016-09-05,Technology,Data Storage Devices,688.81M,-143.60M,3.00%,82.79M,63.10M,5.75%,3.45,8.14,40250,11.9
2016-11-11,PLAB,Photronics Inc.  ,2017-05-19,Technology,Semiconductor Equipment & Materials,730.98M,27.10M,1.10%,69.95M,67.48M,5.82%,11.27,8.2,27840,23.72
2016-11-09,TRIP,Tripadvisor Inc.  ,2016-08-19,Technology,Internet Information Providers,9.05B,138.00M,0.40%,145.40M,114.25M,13.23%,7.64,54.75,1170000,13.23
2016-11-09,TRIP,Tripadvisor Inc.  ,2016-08-19,Technology,Internet Information Providers,9.05B,138.00M,0.40%,145.40M,114.25M,13.23%,7.64,54.75,1170000,13.23
2016-11-02,DHT,Dht Holdings Inc.  ,2016-12-07,Services,Shipping,330.54M,23.90M,0.20%,93.11M,90.70M,13.18%,5.22,3.55,299740,10.8
2016-11-01,INST,Instructure Inc.  ,2019-06-26,Technology,Application Software,1.45B,-47.70M,0.90%,36.57M,30.66M,10.10%,8.80,20.95,169830,17.68
2016-11-02,FTV,Fortive Corporation  ,2016-10-29,Technology,Scientific & Technical Instruments,17.36B,853.60M,1.80%,345.79M,304.39M,1.28%,2.51,40.49,124540,19.81
2016-11-02,ZAGG,Zagg Inc  ,2018-01-17,Services,"Specialty Retail, Other",434.45M,2.90M,3.40%,28.12M,26.85M,6.09%,1.79,5.45,51300,19.85
2016-11-02,ADPT,Adeptus Health Inc.  ,2016-11-05,Healthcare,Hospitals,184.57M,93.50M,0.10%,21.74M,9.26M,82.54%,8.86,13.54,1320000,49.61
2016-10-28,CENX,Century Aluminum C  ,2017-01-26,Basic Materials,Aluminum,1.31B,-115.40M,,84.04M,49.19M,27.22%,5.12,6.8,106500,10.99
2016-11-23,NMBL,Nimble Storage Inc.  ,2016-09-05,Technology,Data Storage Devices,688.81M,-143.60M,3.00%,82.79M,63.10M,5.75%,3.45,8.14,40250,11.9
2016-10-28,SYNA,Synaptics Incorpor  ,2017-06-22,Technology,Application Software,2.01B,23.90M,0.60%,34.71M,33.98M,17.46%,7.77,59.95,92550,11.45
2016-10-28,MCK,Mckesson Corporati  ,2016-11-02,Services,Drugs Wholesale,29.16B,2.36B,0.29%,225.60M,224.38M,2.06%,2.18,140.55,230190,12.43
2016-10-28,CEMP,Cempra Inc.  ,2016-11-13,Healthcare,Biotechnology,336.82M,-107.70M,20.24%,50.65M,50.65M,17.65%,5.03,20.2,115710,13.82
2016-10-28,YRCW,Yrc Worldwide Inc.  ,2016-10-31,Services,Trucking,292.86M,11.40M,4.50%,32.98M,32.37M,11.42%,6.61,11.09,92380,18.03
2016-11-11,CXW,Corecivic Inc.  ,2016-11-27,Financial,REIT - Diversified,2.58B,207.80M,0.30%,117.44M,116.40M,7.22%,2.42,14.19,189700,28.37
2016-10-28,CENX,Century Aluminum C  ,2017-01-26,Basic Materials,Aluminum,1.31B,-115.40M,,84.04M,49.19M,27.22%,5.12,6.8,106500,10.99
2016-10-27,INFN,Infinera Corporati  ,2016-10-21,Technology,Communication Equipment,1.27B,44.60M,0.30%,142.70M,140.39M,7.47%,3.74,8.24,127080,10.73
2016-10-26,WFT,Weatherford Intern  ,2016-11-14,Basic Materials,Oil & Gas Equipment & Services,4.26B,-4051.00M,0.70%,895.33M,890.14M,9.03%,3.32,5.5,393410,10.71
2016-10-26,CR,Crane Company  ,2016-02-19,Industrial Goods,Diversified Machinery,2.84B,229.00M,0.80%,58.07M,49.44M,1.22%,1.46,60.53,40760,10.13
2016-10-26,CR,Crane Company  ,2016-02-19,Industrial Goods,Diversified Machinery,2.84B,229.00M,0.80%,58.07M,49.44M,1.22%,1.46,60.53,40760,10.13
2016-10-26,WFT,Weatherford Intern  ,2016-11-14,Basic Materials,Oil & Gas Equipment & Services,4.26B,-4051.00M,0.70%,895.33M,890.14M,9.03%,3.32,5.5,393410,10.71
2016-10-26,NUVA,Nuvasive Inc.  ,2014-03-01,Healthcare,Medical Appliances & Equipment,1.64B,-0.90M,1.70%,44.57M,43.27M,4.28%,4.45,57.3,100270,12.43
2016-10-26,CR,Crane Company  ,2016-02-19,Industrial Goods,Diversified Machinery,2.84B,229.00M,0.80%,58.07M,49.44M,1.22%,1.46,60.53,40760,10.13
2016-10-26,WFT,Weatherford Intern  ,2016-11-14,Basic Materials,Oil & Gas Equipment & Services,4.26B,-4051.00M,0.70%,895.33M,890.14M,9.03%,3.32,5.5,393410,10.71
2016-10-26,EW,Edwards Lifescienc  ,2016-08-11,Healthcare,Medical Appliances & Equipment,24.40B,528.40M,0.40%,214.01M,211.29M,1.70%,2.16,98.05,1190000,13.75
2016-10-25,SONC,Sonic Corp.  ,2016-06-16,Services,Restaurants,1.46B,70.00M,3.00%,49.50M,46.56M,9.56%,4.12,23.48,425150,11.36
2016-10-26,NUVA,Nuvasive Inc.  ,2014-03-01,Healthcare,Medical Appliances & Equipment,1.64B,-0.90M,1.70%,44.57M,43.27M,4.28%,4.45,57.3,100270,12.43
2016-10-26,EW,Edwards Lifescienc  ,2016-08-11,Healthcare,Medical Appliances & Equipment,24.40B,528.40M,0.40%,214.01M,211.29M,1.70%,2.16,98.05,1190000,13.75
2016-10-26,GEF,Greif Inc. Class A  ,2016-03-22,Consumer Goods,Packaging & Containers,1.83B,30.70M,2.20%,58.09M,30.76M,12.04%,8.49,36.73,29630,22.28
2016-10-26,RRD,R.r. Donnelley & S  ,2016-11-10,Services,Business Services,1.23B,110.60M,0.70%,75.16M,68.81M,6.13%,1.79,13.98,290220,26.76
2016-10-26,GEF,Greif Inc. Class A  ,2016-03-22,Consumer Goods,Packaging & Containers,1.83B,30.70M,2.20%,58.09M,30.76M,12.04%,8.49,36.73,29630,22.28
2016-10-26,RRD,R.r. Donnelley & S  ,2016-11-10,Services,Business Services,1.23B,110.60M,0.70%,75.16M,68.81M,6.13%,1.79,13.98,290220,26.76
2016-10-26,NUVA,Nuvasive Inc.  ,2014-03-01,Healthcare,Medical Appliances & Equipment,1.64B,-0.90M,1.70%,44.57M,43.27M,4.28%,4.45,57.3,100270,12.43
2016-10-26,EW,Edwards Lifescienc  ,2016-08-11,Healthcare,Medical Appliances & Equipment,24.40B,528.40M,0.40%,214.01M,211.29M,1.70%,2.16,98.05,1190000,13.75
2016-10-26,GEF,Greif Inc. Class A  ,2016-03-22,Consumer Goods,Packaging & Containers,1.83B,30.70M,2.20%,58.09M,30.76M,12.04%,8.49,36.73,29630,22.28
2016-10-26,RRD,R.r. Donnelley & S  ,2016-11-10,Services,Business Services,1.23B,110.60M,0.70%,75.16M,68.81M,6.13%,1.79,13.98,290220,26.76
2016-10-27,GRPN,Groupon Inc.  ,2016-11-08,Technology,Internet Information Providers,2.19B,-177.90M,0.90%,559.01M,398.77M,11.16%,5.57,4.68,1980000,11.03
2016-10-27,CYH,Community Health S  ,2016-10-28,Healthcare,Hospitals,600.04M,-1433.00M,0.20%,114.73M,109.17M,28.01%,5.36,8.3,50120,17.25
2016-10-28,SYNA,Synaptics Incorpor  ,2017-06-22,Technology,Application Software,2.01B,23.90M,0.60%,34.71M,33.98M,17.46%,7.77,59.95,92550,11.45
2016-10-28,MCK,Mckesson Corporati  ,2016-11-02,Services,Drugs Wholesale,29.16B,2.36B,0.29%,225.60M,224.38M,2.06%,2.18,140.55,230190,12.43
2016-10-28,CEMP,Cempra Inc.  ,2016-11-13,Healthcare,Biotechnology,336.82M,-107.70M,20.24%,50.65M,50.65M,17.65%,5.03,20.2,115710,13.82
2016-10-28,YRCW,Yrc Worldwide Inc.  ,2016-10-31,Services,Trucking,292.86M,11.40M,4.50%,32.98M,32.37M,11.42%,6.61,11.09,92380,18.03
2016-10-24,TDW,Tidewater Inc.  ,2016-11-08,Basic Materials,Oil & Gas Equipment & Services,73.90M,-234.20M,1.94%,49.60M,46.63M,36.82%,9.07,2.6,37340,13.04
2016-10-21,MBRX,Moleculin Biotech  ,2016-10-22,Healthcare,Biotechnology,50.48M,-,,14.30M,6.85M,1.10%,1.21,3.85,73680,11.09
2016-10-21,MBRX,Moleculin Biotech  ,2016-10-22,Healthcare,Biotechnology,50.48M,-,,14.30M,6.85M,1.10%,1.21,3.85,73680,11.09
2016-10-21,SKX,Skechers U.s.a. In  ,2016-10-07,Consumer Goods,Textile - Apparel Footwear & Accessories,3.45B,267.80M,1.20%,151.04M,130.17M,8.37%,3.25,19.46,1270000,15.17
2016-10-19,SGMO,Sangamo Bioscience  ,2016-04-24,Healthcare,Biotechnology,510.43M,-40.70M,1.10%,71.69M,68.51M,15.52%,11.09,2.96,32550,24.23
2016-10-19,SGMO,Sangamo Bioscience  ,2016-04-24,Healthcare,Biotechnology,510.43M,-40.70M,1.10%,71.69M,68.51M,15.52%,11.09,2.96,32550,24.23
2016-10-20,ONVO,Organovo Holdings  ,2016-10-24,Healthcare,Medical Laboratories & Research,273.50M,-38.90M,8.00%,91.78M,84.52M,16.62%,13.23,3.1,281210,11.17
2016-10-20,DXPE,Dxp Enterprises In  ,2016-10-17,Services,Industrial Equipment Wholesale,418.47M,-55.40M,1.70%,14.48M,13.17M,12.56%,6.03,24.35,49260,16.09
2016-10-21,SKX,Skechers U.s.a. In  ,2016-10-07,Consumer Goods,Textile - Apparel Footwear & Accessories,3.45B,267.80M,1.20%,151.04M,130.17M,8.37%,3.25,19.46,1270000,15.17
2016-10-14,EGLT,Egalet Corporation  ,2017-01-12,Healthcare,Biotechnology,152.39M,-76.00M,1.80%,25.44M,21.99M,33.85%,8.91,6.65,132820,11.57
2016-10-14,EGLT,Egalet Corporation  ,2017-01-12,Healthcare,Biotechnology,152.39M,-76.00M,1.80%,25.44M,21.99M,33.85%,8.91,6.65,132820,11.57
2016-10-20,SCSS,Select Comfort Cor  ,2016-05-13,Consumer Goods,Home Furnishings & Fixtures,1.11B,34.70M,0.90%,47.09M,46.84M,11.76%,5.09,17.95,279850,16.82
2016-10-25,SONC,Sonic Corp.  ,2016-06-16,Services,Restaurants,1.46B,70.00M,3.00%,49.50M,46.56M,9.56%,4.12,23.48,425150,11.36
2016-10-24,TDW,Tidewater Inc.  ,2016-11-08,Basic Materials,Oil & Gas Equipment & Services,73.90M,-234.20M,1.94%,49.60M,46.63M,36.82%,9.07,2.6,37340,13.04
2016-10-06,STM,Stmicroelectronics  ,2020-02-27,Technology,Semiconductor - Broad Line,26.44B,1.03B,28.40%,926.35M,639.47M,1.14%,3.07,7.0,27940,13.26
2016-10-13,TGTX,TG Therapeutics In  ,2017-03-08,Healthcare,Biotechnology,581.49M,-72.20M,19.50%,57.29M,40.91M,14.15%,4.99,6.99,32510,15.27
2016-10-13,TGTX,TG Therapeutics In  ,2017-03-08,Healthcare,Biotechnology,581.49M,-72.20M,19.50%,57.29M,40.91M,14.15%,4.99,6.99,32510,15.27
